text,label,source,confidence
"Thành Bưởi | Vé xe HCM-Cần Thơ, ghế ngồi",Du lịch,gemini_synthetic,0.9
Accor Hotels | Phòng khách sạn Pullman Saigon Centre 1 đêm,Du lịch,gemini_synthetic,0.9
"AirAsia | Vé máy bay SGN-KUL, hành lý ký gửi",Du lịch,gemini_synthetic,0.9
"BenThanh Tourist | Tour Thái Lan 5N4Đ, vé máy bay khứ hồi",Du lịch,gemini_synthetic,0.9
"Vé tàu SE1 Hà Nội-Sài Gòn, giường nằm khoang 4",Du lịch,gemini_synthetic,0.9
"InterContinental Danang Sun Peninsula | Villa Royal 2 đêm, spa",Du lịch,gemini_synthetic,0.9
"Khách sạn Mường Thanh Grand Hạ Long | Phòng Twin 2 đêm, ăn sáng",Du lịch,gemini_synthetic,0.9
"VNA | Vé HAN-PQC khứ hồi, suất ăn nóng",Du lịch,gemini_synthetic,0.9
"VietJet Air | Vé máy bay VJ DAD-SGN, phí đổi tên",Du lịch,gemini_synthetic,0.9
"Phòng Deluxe có ăn sáng 2 đêm, phí resort",Du lịch,gemini_synthetic,0.9
"Vinpearl Luxury Landmark 81 | Phòng Executive Suite 1 đêm, hồ bơi vô cực",Du lịch,gemini_synthetic,0.9
"Pacific Airlines | Vé BL SGN-DAD, thêm hành lý xách tay",Du lịch,gemini_synthetic,0.9
Saigontourist | Đặt phòng khách sạn Metropole Hà Nội 1 đêm,Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe khách Vũng Tàu-HCM, giường nằm",Du lịch,gemini_synthetic,0.9
"Vietravel | Visa Hàn Quốc, đặt vé máy bay HAN-ICN",Du lịch,gemini_synthetic,0.9
"Mường Thanh Holiday Hội An | Phòng Standard 2N1Đ, xe đạp miễn phí",Du lịch,gemini_synthetic,0.9
"Vietnam Railways (VNR) | Vé tàu SE4 Sài Gòn-Hà Nội, khoang 4 điều hòa",Du lịch,gemini_synthetic,0.9
Vé xe khách Nha Trang - Buôn Ma Thuột giường nằm,Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé máy bay BQN-HCM, ưu tiên lên máy bay",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort & Spa Phú Quốc | Bungalow biển 3 ngày 2 đêm, vé safari",Du lịch,gemini_synthetic,0.9
"Bảo hiểm du lịch quốc tế 7 ngày, đổi lịch bay",Du lịch,gemini_synthetic,0.9
"Thuê xe ô tô tự lái Đà Lạt 3 ngày, vé tham quan Thung Lũng Tình Yêu",Du lịch,gemini_synthetic,0.9
Vinpearl Resort,Du lịch,gemini_synthetic,0.9
"Dịch vụ đưa đón sân bay Tân Sơn Nhất, vé máy bay PQC-SGN",Du lịch,gemini_synthetic,0.9
"Vé máy bay SGN-DAD khứ hồi, gói hành lý 15kg",Du lịch,gemini_synthetic,0.9
"Phòng Executive Suite 2 đêm, ăn sáng miễn phí",Du lịch,gemini_synthetic,0.9
"Tour Hạ Long 2 ngày 1 đêm, xe đưa đón Hà Nội - Hạ Long",Du lịch,gemini_synthetic,0.9
"Vé tàu SE4 giường nằm mềm, chặng TP.HCM - Đà Nẵng",Du lịch,gemini_synthetic,0.9
"Vé xe Phương Trang giường nằm, Tuyến Sài Gòn - Đà Lạt",Du lịch,gemini_synthetic,0.9
"Dịch vụ đón tiễn sân bay Tân Sơn Nhất, xe 7 chỗ",Du lịch,gemini_synthetic,0.9
"Bảo hiểm du lịch quốc tế, gói phổ thông 7 ngày",Du lịch,gemini_synthetic,0.9
"Thuê xe 7 chỗ tự lái 3 ngày, đi phượt Tây Bắc",Du lịch,gemini_synthetic,0.9
VietJet Air,Du lịch,gemini_synthetic,0.9
Saigontourist,Du lịch,gemini_synthetic,0.9
Vinpearl Resort & Spa Phú Quốc,Du lịch,gemini_synthetic,0.9
Đường sắt Việt Nam,Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé HAN-SGN khứ hồi, hạng phổ thông linh hoạt",Du lịch,gemini_synthetic,0.9
"Novotel Phú Quốc Resort | Phòng Superior hướng biển 3 đêm, bao gồm ăn sáng",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour miền Tây sông nước 2N1Đ, khách sạn 3 sao",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe giường nằm HCM-Nha Trang, 2 vé",Du lịch,gemini_synthetic,0.9
"Khách sạn Majestic Sài Gòn | Phòng Deluxe ban công, 1 đêm nghỉ",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé máy bay TP.HCM-Đà Nẵng một chiều, 2 người lớn",Du lịch,gemini_synthetic,0.9
Mường Thanh Luxury Đà Nẵng | Combo phòng đôi 2 đêm + ăn sáng,Du lịch,gemini_synthetic,0.9
"Fiditour | Tour Côn Đảo 3N2Đ, bao gồm vé máy bay khứ hồi",Du lịch,gemini_synthetic,0.9
"Thành Bưởi | Vé xe Sài Gòn - Đà Lạt, ghế ngồi VIP",Du lịch,gemini_synthetic,0.9
Agoda | Đặt phòng InterContinental Phú Quốc 4 đêm,Du lịch,gemini_synthetic,0.9
"Booking.com | Khách sạn The Anam Cam Ranh, villa hồ bơi riêng 2 đêm",Du lịch,gemini_synthetic,0.9
"Pacific Airlines | Vé máy bay SGN-HAN, 1 người, hành lý 20kg",Du lịch,gemini_synthetic,0.9
"FLC Quy Nhơn | Phòng Family Suite 3 đêm, voucher spa",Du lịch,gemini_synthetic,0.9
"BenThanh Tourist | Tour du lịch Nhật Bản 7 ngày 6 đêm, visa trọn gói",Du lịch,gemini_synthetic,0.9
"Vietnam Railway | Vé tàu SE1 ghế mềm Hà Nội-Sài Gòn, 1 vé",Du lịch,gemini_synthetic,0.9
"VietJet Air | Vé VJ Hà Nội - Phú Quốc, 2 người lớn, 1 hành lý ký gửi",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort Nha Trang | Gói nghỉ dưỡng 3N2Đ, vé vui chơi VinWonders",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour Đà Lạt 4N3Đ, khách sạn 4 sao, xe du lịch đời mới",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe khách Cao Bằng - Hà Nội, giường nằm đôi",Du lịch,gemini_synthetic,0.9
"Mường Thanh Holiday Hội An | Phòng Twin 2 đêm, view phố cổ",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé máy bay khứ hồi Đà Nẵng - Cần Thơ, hạng thương gia",Du lịch,gemini_synthetic,0.9
"Traveloka | Đặt phòng resort Victoria Sapa 2 đêm, view núi",Du lịch,gemini_synthetic,0.9
"Khách sạn Rex Sài Gòn | Phòng Premium 1 đêm, buffet sáng",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour Sapa 3N2Đ, vé tàu khứ hồi Hà Nội - Lào Cai",Du lịch,gemini_synthetic,0.9
Vietnam Airlines | Nâng hạng ghế phổ thông lên thương gia SGN-VCA,Du lịch,gemini_synthetic,0.9
"Novotel Nha Trang | Gói honeymoon 3N2Đ, xe đưa đón sân bay",Du lịch,gemini_synthetic,0.9
"Saigontourist | Vé tham quan Vinpearl Land, 2 người lớn",Du lịch,gemini_synthetic,0.9
"Đường sắt VN | Vé tàu SN4 chặng Nha Trang - Sài Gòn, ghế mềm điều hòa",Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé máy bay SGN-HAN khứ hồi, 2 khách",Du lịch,gemini_synthetic,0.9
"VietJet Air | Vé VJ Hà Nội-Đà Nẵng, 1 chiều",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé BMV Phú Quốc-HCM, hạng Phổ thông",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort Nha Trang | Phòng Deluxe Garden View 3 đêm, kèm ăn sáng",Du lịch,gemini_synthetic,0.9
"Mường Thanh Luxury Đà Nẵng | Phòng Superior King size, 2 đêm",Du lịch,gemini_synthetic,0.9
"Novotel Phú Quốc Resort | 01 đêm phòng Standard, đón sân bay",Du lịch,gemini_synthetic,0.9
"Khách sạn Majestic Sài Gòn | Phòng Excelsior Balcony, 1 khách",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour miền Tây 2N1Đ, khách lẻ ghép đoàn",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour du lịch Sapa 3N2Đ, khởi hành cuối tuần",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe giường nằm HCM-Đà Lạt, 2 vé",Du lịch,gemini_synthetic,0.9
"Đường sắt Việt Nam | Vé tàu SE4 Sài Gòn-Nha Trang, toa giường mềm",Du lịch,gemini_synthetic,0.9
"InterContinental Danang | Villa 2 phòng ngủ, 4 ngày 3 đêm",Du lịch,gemini_synthetic,0.9
"Agoda | Đặt phòng The Anam Resort Cam Ranh, 5D4N",Du lịch,gemini_synthetic,0.9
"Traveloka | Vé máy bay đi Singapore, khứ hồi, 2 người",Du lịch,gemini_synthetic,0.9
"BenThanh Tourist | Tour Thái Lan 5N4Đ, bay VietJet",Du lịch,gemini_synthetic,0.9
Fiditour | Combo Đà Lạt: vé xe khứ hồi + phòng khách sạn 2 đêm,Du lịch,gemini_synthetic,0.9
"Khách sạn Mường Thanh | 2 đêm phòng đôi tại Vũng Tàu, view biển",Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé máy bay HAN-DAD khứ hồi, hạng thương gia",Du lịch,gemini_synthetic,0.9
"VietJet Air | VJ Sài Gòn-Phú Quốc, bay đêm",Du lịch,gemini_synthetic,0.9
"Bamboo Air | Vé PQ-HCM 2 pax, bay sáng",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort & Spa Phú Quốc | Phòng Ocean View Suite 3D2N, full board",Du lịch,gemini_synthetic,0.9
"Mường Thanh Hotel | Phòng ĐL 1 đêm, 2 người lớn",Du lịch,gemini_synthetic,0.9
"Novotel Resort Đà Nẵng | Phòng Executive, 2 đêm, kèm buffet sáng",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour HN-HL-NB 4N3Đ trọn gói, khởi hành t4",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour PQ 3N2Đ, 02 khách, bao vé MB",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe HCM-Nha Trang, giường nằm, 1 vé",Du lịch,gemini_synthetic,0.9
"Vietnam Railway | Vé tàu Thống Nhất SGN-HNI, giường cứng",Du lịch,gemini_synthetic,0.9
"Khách sạn Pullman Hà Nội | Phòng Deluxe 2 đêm, có ăn sáng",Du lịch,gemini_synthetic,0.9
"Vé máy bay SGN-Phú Quốc, khứ hồi, 2 người",Du lịch,gemini_synthetic,0.9
"Phòng Superior khách sạn Hội An, 3 đêm, bao gồm bữa sáng",Du lịch,gemini_synthetic,0.9
"Tour trekking Sapa 2N1Đ, ăn ở bản làng",Du lịch,gemini_synthetic,0.9
"Vé xe khách Hà Nội-Lào Cai, giường nằm cao cấp",Du lịch,gemini_synthetic,0.9
"Vé máy bay từ Huế đi Sài Gòn, 1 chiều, hạng phổ thông",Du lịch,gemini_synthetic,0.9
"Đặt phòng resort tại Mũi Né, 2 đêm, view biển",Du lịch,gemini_synthetic,0.9
"Tour Vịnh Hạ Long 1 ngày, bao ăn trưa trên tàu",Du lịch,gemini_synthetic,0.9
"Vé tàu Sài Gòn-Đà Nẵng, khoang 4 giường mềm",Du lịch,gemini_synthetic,0.9
Vinpearl Resort & Spa,Du lịch,gemini_synthetic,0.9
Vinpearl Phú Quốc,Du lịch,gemini_synthetic,0.9
"Vé máy bay SGN-HAN khứ hồi, gói bảo hiểm du lịch quốc tế",Du lịch,gemini_synthetic,0.9
"Phòng Superior 2 đêm, thuê xe ô tô đưa đón sân bay",Du lịch,gemini_synthetic,0.9
"Tour Hạ Long 2 ngày 1 đêm, vé tàu HN-Lào Cai",Du lịch,gemini_synthetic,0.9
"Vé xe giường nằm HCM-Nha Trang, phòng khách sạn gần biển 1 đêm",Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé máy bay HAN-SGN khứ hồi, suất ăn đặc biệt",Du lịch,gemini_synthetic,0.9
"VietJet Air | Vé VJ SG-ĐN 2 chiu, hành lý ký gửi 20kg",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé QH Phú Quốc - TP.HCM, chọn chỗ ngồi",Du lịch,gemini_synthetic,0.9
"Mường Thanh Luxury Đà Nẵng | Phòng Deluxe view biển 3 đêm, bữa sáng buffet",Du lịch,gemini_synthetic,0.9
"Novotel Phú Quốc Resort | 2 phòng Standard 4 ngày 3 đêm, dịch vụ spa",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour miền Tây sông nước 2N1Đ, khách sạn 3 sao",Du lịch,gemini_synthetic,0.9
Phương Trang | Vé xe giường nằm tuyến SG-ĐL 2 vé,Du lịch,gemini_synthetic,0.9
"Đường sắt Việt Nam | Vé tàu SE4 Hà Nội-Đà Nẵng, toa giường mềm",Du lịch,gemini_synthetic,0.9
Agoda | Đặt phòng InterContinental Danang 1 đêm,Du lịch,gemini_synthetic,0.9
"Traveloka | Vé máy bay VJ SGN-PQC, bảo hiểm du lịch",Du lịch,gemini_synthetic,0.9
"Khách sạn Majestic Sài Gòn | Phòng Suite hướng sông 1 đêm, bữa tối lãng mạn",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour Sapa 3N2Đ - 2 khách, cáp treo Fansipan",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort & Spa Nha Trang | 3 phòng Family Suite 5 ngày 4 đêm, vé vui chơi VinWonders",Du lịch,gemini_synthetic,0.9
Thành Bưởi | Vé xe khách TP.HCM - Đà Lạt 2 chiều,Du lịch,gemini_synthetic,0.9
"Vietravel | Tour Đà Lạt 3N2Đ - 2 người lớn, vé xe giường nằm khứ hồi",Du lịch,gemini_synthetic,0.9
Vietnam Airlines | Vé HAN-SGN khứ hồi ngày 20/4,Du lịch,gemini_synthetic,0.9
Mường Thanh Luxury Đà Lạt,Du lịch,gemini_synthetic,0.9
"Vé máy bay SGN-HAN khứ hồi, hành lý 15kg",Du lịch,gemini_synthetic,0.9
"Phòng Deluxe Double 2 đêm, bữa sáng kèm",Du lịch,gemini_synthetic,0.9
"Tour du lịch Hạ Long 2N1Đ, vé thuyền kayak",Du lịch,gemini_synthetic,0.9
"Vé xe giường nằm Hà Nội - Sapa, 2 người lớn",Du lịch,gemini_synthetic,0.9
"Vé tàu SE3 Sài Gòn - Đà Nẵng, toa số 5, ghế mềm",Du lịch,gemini_synthetic,0.9
"Dịch vụ thuê xe 7 chỗ đi Vũng Tàu 2 ngày, xăng xe",Du lịch,gemini_synthetic,0.9
"Bảo hiểm du lịch nước ngoài 5 ngày, phí visa",Du lịch,gemini_synthetic,0.9
"Vé tham quan VinWonders Phú Quốc, xe đưa đón",Du lịch,gemini_synthetic,0.9
"Vietjet Air | Vé VJ SGN-DAD ngày 20/7, phí chọn ghế",Du lịch,gemini_synthetic,0.9
"Bamboo Airways | Vé HAN-SGN khứ hồi, hành lý 20kg",Du lịch,gemini_synthetic,0.9
"Pacific Airlines | Vé máy bay BL502 TPHCM-Đà Nẵng, suất ăn",Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé TP.HCM-Phú Quốc, hạng phổ thông",Du lịch,gemini_synthetic,0.9
"Vietjet Air | Đổi vé VJ240 SGN-HPH, phụ phí dịch vụ",Du lịch,gemini_synthetic,0.9
"Vietnam Airlines | Vé khứ hồi Hà Nội - Huế, 2 pax",Du lịch,gemini_synthetic,0.9
"Vinpearl Resort Nha Trang | Phòng Sea View 3 đêm, hồ bơi",Du lịch,gemini_synthetic,0.9
"Mường Thanh Luxury Đà Nẵng | Phòng Superior King, 1 đêm, ăn sáng",Du lịch,gemini_synthetic,0.9
"Novotel Phú Quốc Resort | Villa 3 phòng ngủ 4N3Đ, xe đón tiễn sân bay",Du lịch,gemini_synthetic,0.9
"Khách sạn Majestic Sài Gòn | Phòng Colonial Deluxe, check-out muộn 14h",Du lịch,gemini_synthetic,0.9
"InterContinental Danang | Club Room, 2 đêm nghỉ dưỡng, quyền lợi Club",Du lịch,gemini_synthetic,0.9
"JW Marriott Phu Quoc | Premier Lagoon Access 3D2N, welcome drink",Du lịch,gemini_synthetic,0.9
"The Reverie Saigon | Phòng Suite Executive, 1 đêm, laundry service",Du lịch,gemini_synthetic,0.9
"Saigontourist | Tour Phú Quốc 4N3Đ trọn gói, vé MB & KS",Du lịch,gemini_synthetic,0.9
"Vietravel | Tour trekking Sapa 3N2Đ, tàu hỏa khứ hồi",Du lịch,gemini_synthetic,0.9
"Hanoitourist | Tour Vịnh Hạ Long 2N1Đ, du thuyền 5*, vé kayak",Du lịch,gemini_synthetic,0.9
"Fiditour | Combo Đà Nẵng 3N2Đ (vé máy bay + phòng KS), ăn tối",Du lịch,gemini_synthetic,0.9
"BenThanh Tourist | Tour Mũi Né - Phan Thiết 2N1Đ, xe du lịch",Du lịch,gemini_synthetic,0.9
"Thành Bưởi | Vé xe giường nằm Sài Gòn - Đà Lạt, 2 vé tầng dưới",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé xe khách HCM-Cần Thơ, ghế ngồi, lượt đi",Du lịch,gemini_synthetic,0.9
"Kumho Samco | Vé khứ hồi Sài Gòn - Vũng Tàu, chỗ vip",Du lịch,gemini_synthetic,0.9
"Phương Trang | Vé Đà Lạt - Nha Trang, xe trung chuyển",Du lịch,gemini_synthetic,0.9
"Đường sắt Việt Nam | Vé tàu SE1 Sài Gòn - Hà Nội, toa 4 giường",Du lịch,gemini_synthetic,0.9
"Đường sắt VN | Vé tàu SN4 Huế - Đà Nẵng, ghế mềm ĐH, 1 chiều",Du lịch,gemini_synthetic,0.9
"Phương Hoa | Giường Hương Xám 1m8 x 2m, Bàn Thờ Sồi vẽ Van, Táp Hương Xám, Tủ giày Xoan Đào, Bộ đệm ghế",Nhà cửa,manual,1.0
"ĐỒ GỖ NỘI THẤT NT | Tủ quần áo 3 cánh cua góc, Giường, Bàn trang điểm, Táp đầu giường, Kệ TV, Đợt treo TV, Tủ bếp dưới, Tủ bếp trên, Mặt đá bếp, Giá bát",Nhà cửa,manual,1.0
"NGUYỄN THỊ KHANH | Gương nhà vệ sinh, Bệt Viglacera, Bóng đèn hành lang, Chậu rửa chân treo tường, Van tiểu nam Viglacera, Bộ xã tiểu Viglacera",Nhà cửa,manual,1.0
"NỘI THẤT GIA LINH | Thảm trải sàn Phòng khách Thổ Nhĩ Kỳ, Bộ Sofa bàn trà phòng khách, Bộ giường tủ phòng ngủ, Kệ tivi gỗ tự nhiên cao cấp, Bộ bàn ăn gỗ tự nhiên cao cấp, Bộ giá sách kệ tủ sách đèn bàn, Đồng Hồ treo tường cổ điển gỗ tự nhiên",Nhà cửa,manual,1.0
"VIETCOM | Công tháo lắp, Phớt đuôi, giăng dàn cò, Lọc gió động cơ, Lọc nhớt hộp số, Nhớt động cơ, Lọc nhớt động cơ, Bugi, Nhớt hộp số CVT, Nước làm mát",Nhà cửa,auto_verified,0.8
"PHUONG GIA | Sửa chữa bộ bếp từ 12Kw - Không bao gồm kính,mâm đồng - Linh kiện sửa bao gồm: Hộp nguồn,quạt,cần gạt,đồng hồ,cảm biến, Chi phí nhân công sửa chữa",Nhà cửa,auto_verified,0.8
"SIEU THI BACH HOA TONG HOP | Gel tẩy rửa bồn cầu và nhà tắm Vim tr. T2, Vỉ chân bếp ga 51x88cm NT, Vỉ lót bếp ga vuông+tròn 3801+4001 NT",Nhà cửa,auto_verified,0.8
"TÍN ĐẠT | logo fiat, nắp nước, cao su chữ A nhỏ, rotvn lái trong, rotvn lái ngoài, ép cao su A nhỏ, cao su giảm chấn phuộc trước, công",Nhà cửa,auto_verified,0.8
Nội Thất Hoà Phát,Nhà cửa,gemini_synthetic,0.9
Điện Máy Xanh,Nhà cửa,gemini_synthetic,0.9
Dịch vụ vệ sinh Sạch & Xanh,Nhà cửa,gemini_synthetic,0.9
Sơn Dulux,Nhà cửa,gemini_synthetic,0.9
"Bàn ăn gỗ sồi 6 ghế, Kệ sách 5 tầng, Ghế bành đọc sách",Nhà cửa,gemini_synthetic,0.9
"Tủ lạnh Samsung Inverter 300L, Máy giặt Aqua 8kg, Máy hút bụi Electrolux",Nhà cửa,gemini_synthetic,0.9
"Sơn nước nội thất 18L, Chổi quét sơn, Bột trét tường",Nhà cửa,gemini_synthetic,0.9
"Bộ nồi inox 3 đáy, Chảo chống dính đáy từ, Dao bếp chặt xương",Nhà cửa,gemini_synthetic,0.9
"Vệ sinh máy lạnh 1.5HP, Xịt khử mùi phòng",Nhà cửa,gemini_synthetic,0.9
"Cây kim tiền lớn, Chậu sứ trắng, Đất dinh dưỡng",Nhà cửa,gemini_synthetic,0.9
"Gạch ốp tường 30x60, Xi măng trắng, Keo chít mạch",Nhà cửa,gemini_synthetic,0.9
"Đèn chùm pha lê, Đèn ngủ để bàn, Bóng đèn LED E27",Nhà cửa,gemini_synthetic,0.9
"Nguyễn Kim | Tủ lạnh Toshiba GR-AG58VPDZ(XK), Máy giặt Panasonic NA-F100A1WRV",Nhà cửa,gemini_synthetic,0.9
"MediaMart | Điều hoà Daikin FTKC25UVMV 1.0HP, Lò vi sóng Sharp R-20A1(S)VN",Nhà cửa,gemini_synthetic,0.9
"Nội Thất Dũng Quỳnh | Giường ngủ gỗ công nghiệp 1m8, Tủ quần áo 4 cánh lùa",Nhà cửa,gemini_synthetic,0.9
"Phương Hoa Furniture | Sofa góc chữ L vải bố, Bàn trà kính cường lực",Nhà cửa,gemini_synthetic,0.9
"AConcept | Bàn làm việc EVE, Ghế xoay văn phòng FINN",Nhà cửa,gemini_synthetic,0.9
"Home Clean Pro | Dọn dẹp nhà cửa định kỳ, Giặt rèm cửa sổ 3 lớp",Nhà cửa,gemini_synthetic,0.9
"Vườn Cây Xanh | Cây trầu bà đế vương, Chậu cây gốm sứ Bát Tràng, Giá đỡ cây",Nhà cửa,gemini_synthetic,0.9
"Showroom Gạch Men Ý | Gạch lát nền 60x60 vân đá, Gạch ốp bếp 30x60",Nhà cửa,gemini_synthetic,0.9
"Điện Nước Việt | Vòi sen tăng áp, Van khoá nước PPR, Dây cấp nước máy giặt",Nhà cửa,gemini_synthetic,0.9
"Bếp Xinh | Bộ dao Zwilling 5 món, Thớt gỗ teak, Kéo cắt gà",Nhà cửa,gemini_synthetic,0.9
"Lock&Lock | Hộp đựng thực phẩm thuỷ tinh, Bộ hộp cơm văn phòng",Nhà cửa,gemini_synthetic,0.9
"JYSK | Tủ giày 2 cánh, Thảm trải sàn lông ngắn, Khăn lau bếp cotton",Nhà cửa,gemini_synthetic,0.9
"Sơn Jotun | Sơn chống thấm ngoại thất, Cọ sơn tường 15cm",Nhà cửa,gemini_synthetic,0.9
"Nội Thất Kim Anh | Bàn trang điểm kèm gương LED, Ghế đôn bọc nỉ",Nhà cửa,gemini_synthetic,0.9
"Pico | Tivi Sony 55 inch 4K, Loa soundbar Samsung",Nhà cửa,gemini_synthetic,0.9
"Siêu thị vật liệu xây dựng | Cát xây tô, Đá 1x2, Xi măng Hà Tiên",Nhà cửa,gemini_synthetic,0.9
"Dịch vụ sửa chữa điện nước | Thay thế ống nước bị rò rỉ, Lắp đặt bình nóng lạnh",Nhà cửa,gemini_synthetic,0.9
"Index Living Mall | Kệ tivi treo tường, Đèn cây đứng phòng khách",Nhà cửa,gemini_synthetic,0.9
"Kims FullHouse | Giường tầng trẻ em, Tủ sách mini",Nhà cửa,gemini_synthetic,0.9
"Cozy Sofa | Sofa da bò thật 3 chỗ, Gối tựa lưng trang trí",Nhà cửa,gemini_synthetic,0.9
"Uma | Khung ảnh treo tường, Bình hoa thuỷ tinh, Nến thơm lavender",Nhà cửa,gemini_synthetic,0.9
"Thế giới bếp | Máy lọc nước Karofi, Nồi chiên không dầu Philips",Nhà cửa,gemini_synthetic,0.9
"Chợ Lớn | Bát đĩa sứ Minh Long, Bộ ấm trà Bát Tràng",Nhà cửa,gemini_synthetic,0.9
"Minh Nguyệt Landscape | Dịch vụ cắt tỉa cây xanh sân vườn, Chăm sóc cây cảnh",Nhà cửa,gemini_synthetic,0.9
"Sơn Nippon | Sơn lót kháng kiềm, Màu sơn pha sẵn màu ghi",Nhà cửa,gemini_synthetic,0.9
"Điện Máy Trần Anh | Máy rửa bát Bosch serie 6, Bếp từ đôi Hafele",Nhà cửa,gemini_synthetic,0.9
"Nội thất gỗ tự nhiên | Tủ rượu gỗ óc chó, Kệ trang trí phòng khách",Nhà cửa,gemini_synthetic,0.9
"Home Decor Việt | Rèm cửa roman hai lớp, Giấy dán tường Hàn Quốc",Nhà cửa,gemini_synthetic,0.9
"Điện Máy Xanh | Tủ lạnh Samsung Inverter 300L, Máy giặt Electrolux 9kg",Nhà cửa,gemini_synthetic,0.9
"Nội Thất Hoà Phát | Bàn giám đốc ET1400K, Ghế xoay lưới GL309",Nhà cửa,gemini_synthetic,0.9
"Sơn Dulux | Sơn nội thất Ambiance 18L, Bột trét tường cao cấp",Nhà cửa,gemini_synthetic,0.9
"Lock&Lock | Bộ hộp đựng thực phẩm 5 món, Bình giữ nhiệt LHC6800",Nhà cửa,gemini_synthetic,0.9
"Dịch vụ vệ sinh Sài Gòn Xanh | Vệ sinh điều hòa 2 cục, Lau kính căn hộ",Nhà cửa,gemini_synthetic,0.9
"IKEA Việt Nam | Kệ sách BILLY trắng, Đèn sàn LERSTA",Nhà cửa,gemini_synthetic,0.9
"An Cường | Gỗ công nghiệp MDF An Cường, Ván sàn gỗ chịu nước",Nhà cửa,gemini_synthetic,0.9
"Nguyễn Kim | Lò vi sóng Sharp R-20A1(S)VN, Máy hút bụi cầm tay Dyson V11",Nhà cửa,gemini_synthetic,0.9
"MediaMart | Điều hòa Casper 1.5HP, Quạt hơi nước Sunhouse SHD7721",Nhà cửa,gemini_synthetic,0.9
"Cây Cảnh Miền Nhiệt Đới | Cây kim tiền lớn, Chậu gốm trang trí",Nhà cửa,gemini_synthetic,0.9
"Nội Thất Phố Xinh | Sofa da bò 3 chỗ, Bàn trà mặt đá",Nhà cửa,gemini_synthetic,0.9
"Bếp Ga Á Châu | Bếp từ đôi Bosch PID675DC1E, Máy hút mùi Hafele",Nhà cửa,gemini_synthetic,0.9
"Sàn Gỗ Tự Nhiên | Sàn gỗ Teak tự nhiên, Phụ kiện len chân tường",Nhà cửa,gemini_synthetic,0.9
"Kangaroo | Máy lọc nước nóng lạnh KG10A3, Cây nước Kangaroo",Nhà cửa,gemini_synthetic,0.9
Uma,Nhà cửa,gemini_synthetic,0.9
"Gốm Sứ Minh Long | Bộ chén bát sứ cao cấp, Ấm trà Minh Long",Nhà cửa,gemini_synthetic,0.9
"Kho Gạch Men Thanh Xuân | Gạch lát nền 60x60, Gạch ốp tường nhà tắm",Nhà cửa,gemini_synthetic,0.9
"Sunhouse | Nồi cơm điện Sunhouse 1.8L, Bộ nồi inox 3 đáy",Nhà cửa,gemini_synthetic,0.9
"Dịch vụ sửa chữa điện nước Minh Tâm | Sửa đường ống nước rò rỉ, Thay vòi sen",Nhà cửa,gemini_synthetic,0.9
"Nội Thất Dũng Quỳnh | Giường ngủ gỗ sồi 1m8, Tủ đầu giường",Nhà cửa,gemini_synthetic,0.9
"Panasonic Center | Tivi Panasonic 55inch, Tủ lạnh Panasonic NR-BL300PKVN",Nhà cửa,gemini_synthetic,0.9
"Tiểu thủ công nghiệp Việt Nam | Khay mây tre đan, Đèn lồng trang trí",Nhà cửa,gemini_synthetic,0.9
"Jotun | Sơn ngoại thất Jotun Majestic, Sơn lót chống kiềm",Nhà cửa,gemini_synthetic,0.9
"Phương Hoa Furniture | Bàn ăn 6 ghế gỗ xoan đào, Tủ rượu",Nhà cửa,gemini_synthetic,0.9
Điện nước Bách Khoa,Nhà cửa,gemini_synthetic,0.9
